ds,yhat,yhat_lower,yhat_upper
2022-05-24,1773.5324175885683,1506.2431032509294,2047.4367228631158
2022-05-25,1772.677461671537,1490.1227550382148,2032.0368050595155
2022-05-26,1768.2186906808213,1503.0673813905657,2029.7140358172135
2022-05-27,1770.4072146014996,1509.9858577935338,2048.496050064553
2022-05-28,1777.512725840359,1510.74168468554,2056.2040973174917
2022-05-31,1766.2120671202274,1470.0431557843146,2049.66047687066
2022-06-01,1767.5555428845075,1483.2095397939995,2064.3506122496674
2022-06-02,1765.4246516061446,1503.9277963389304,2051.791629002679
2022-06-03,1770.0596910807765,1519.9550513791821,2069.286109853573
2022-06-06,1775.6378555610704,1507.3879246153037,2063.177267741817
2022-06-07,1776.4973883937766,1491.7418669155545,2050.5212519302313
2022-06-08,1780.5932962855406,1495.1840391803778,2057.124011936174
2022-06-09,1781.192778274148,1521.035725803882,2065.801841665969
2022-06-13,1801.3601197270564,1515.1955307247085,2085.5657424329297
2022-06-14,1804.264003226153,1525.6302348228414,2080.0830030719158
2022-06-17,1820.6786610008965,1543.119614828812,2116.6398221222485
2022-06-18,1833.6840501175684,1558.8891387395527,2108.036726079056
2022-06-19,1746.3176381538049,1461.1346993034292,2025.2920490951124
2022-06-20,1834.621331914823,1550.9973544767404,2119.545370128842
2022-06-22,1841.9373898855874,1561.344986146458,2122.808232227877
2022-06-24,1849.161782497691,1579.941752486057,2114.5706032528733
2022-06-27,1854.8531572139782,1583.3554341977454,2140.438043385335
2022-06-29,1854.8108410300156,1587.3679226103543,2143.891948744893
2022-06-30,1851.36484162555,1552.6791695508737,2123.229523790194
2022-07-05,1840.2320353222383,1563.119659949079,2125.6003256808162
2022-07-11,1811.1324361777417,1532.719135707528,2098.992940496044
2022-07-12,1803.549108004355,1516.3291197814165,2063.993610315251
2022-07-13,1798.8806433349134,1502.873138943086,2076.959329288828
2022-07-14,1790.5059371838888,1515.2393941764021,2043.6778622476718
2022-07-15,1788.7456148970045,1503.9472840470032,2067.7005782810666
2022-07-18,1775.026523672823,1513.1556441733078,2063.6468946331393
2022-07-19,1769.6738808906125,1523.7334284052708,2044.2100796816223
2022-07-20,1767.7888047161819,1483.039867995435,2044.2680575499542
2022-07-21,1762.7048754385257,1484.6252606849707,2033.3363744204048
2022-07-26,1763.7554744098072,1476.9643543933553,2024.0300912619634
2022-07-27,1766.8074134760868,1488.6364505691563,2057.1791465295987
2022-07-28,1766.6545513745768,1475.5187195977974,2030.0282141279838
2022-07-29,1773.4782399655626,1511.4393878204196,2066.0875244691533
2022-08-01,1786.2111340064996,1511.1148065733944,2066.7518813812103
2022-08-02,1789.4109050420782,1497.067335085906,2097.7582515531935
2022-08-03,1795.7029744481772,1505.1720278642954,2078.4591071960135
2022-08-04,1798.284838326314,1526.363610872195,2077.2702953377893
2022-08-05,1807.296405409762,1539.9366247755331,2085.4705472483533
2022-08-10,1831.5652638563397,1553.1951322814816,2098.087323795545
2022-08-11,1832.7957510771867,1546.704417245221,2111.3331943755034
2022-08-24,1839.8021357810094,1569.630848967182,2123.36279435134
2022-08-25,1834.297845612138,1559.5137176320286,2120.407701636993
2022-08-26,1835.004364321893,1540.101767361976,2111.147755853455
2022-08-30,1821.5915064632543,1548.749440571821,2102.1489841406856
2022-09-05,1812.8575110962704,1530.1787708759196,2079.63111972673
2022-09-06,1810.7154407911357,1519.496080868728,2075.678499701257
2022-09-07,1811.8949201796627,1528.7303925714266,2078.974872252353
2022-09-08,1809.6828086294677,1534.4965644092608,2098.656866522341
2022-09-12,1819.9151311070782,1535.91647856244,2103.980093136869
2022-09-13,1820.7014391525174,1531.2783058081382,2089.1915451071827
2022-09-14,1824.616636624696,1535.7173824708605,2087.036119221575
2022-09-15,1824.8880637146565,1555.0563635962365,2104.739355357593
2022-09-16,1831.6817386874468,1560.3996872439366,2112.654211868842
2022-09-19,1841.5405608169708,1553.4932761512766,2104.0531276016554
2022-09-20,1842.8670196689948,1590.9547799739917,2129.4492876578074
2022-09-21,1846.8501832028223,1584.574005040142,2140.752313166113
2022-09-22,1846.709634207353,1570.268510655856,2136.996999412685
2022-09-23,1852.612698284769,1566.2742329847126,2118.005261440793
2022-09-24,1862.7507758227673,1565.6019203614476,2134.3904776270465
2022-09-26,1857.0743491855353,1585.1848076075726,2148.643755066829
2022-09-27,1855.7842388868148,1603.7317251997051,2142.6825533407946
2022-09-28,1856.8067187206802,1578.9825147276367,2140.8450884651857
2022-09-29,1853.4101487884088,1595.8193874959832,2126.753267713969
2022-09-30,1855.8160620106723,1571.8285037685987,2133.9744254654206
2022-10-03,1848.9412390186078,1570.8432898295064,2131.6668210375815
2022-10-06,1834.0180505353937,1567.7124707403525,2095.2937599496904
2022-10-07,1832.985333099615,1534.372596213876,2122.7372146011685
2022-10-10,1817.5336033958936,1542.8616412610254,2109.455330668399
2022-10-11,1810.272115940314,1529.574983888572,2093.618361880484
2022-10-12,1805.825926130513,1542.0493263269345,2078.763688308666
2022-10-13,1797.5523089930912,1527.979082789845,2075.6124710578056
2022-10-14,1795.750835746466,1517.4026902890284,2069.656704571005
2022-10-17,1780.8607153469409,1500.5935720423317,2064.6709679772225
2022-10-18,1774.7118303315174,1484.7096851703386,2054.9696251154633
2022-10-19,1771.8043704726779,1488.6527508724914,2039.860890417539
2022-10-20,1765.4616961715021,1490.2418216184442,2038.2492339502592
2022-10-25,1756.517155794773,1467.6672415668622,2036.4457235679563
2022-10-26,1756.840913202846,1482.4277434112973,2046.9893486173592
2022-10-27,1753.7344796397952,1462.9808505773992,2024.9025114577162
2022-10-28,1757.3923474490255,1468.220006110001,2035.5526068020938
2022-10-31,1759.5204367282554,1473.9837242642272,2028.6522494591457
2022-11-01,1758.881083719548,1487.1620103277228,2049.6758944634344
2022-11-02,1761.2180251721898,1466.9892793112551,2053.7826317328017
2022-11-03,1759.7518593102277,1456.7976449697926,2039.8901464284202
2022-11-04,1764.6460659653133,1483.74224842651,2071.667969066341
2022-11-07,1767.87491102838,1495.5409972443615,2043.6099238576428
2022-11-08,1766.7157534204894,1491.475649793265,2049.187054761016
2022-11-09,1768.1034124552514,1469.0778707340862,2036.8642182269043
2022-11-10,1765.2800763494101,1500.2218210418987,2043.017529085538
2022-11-11,1768.4391456375026,1490.652988326616,2043.1379442739005
2022-11-14,1769.2548574271498,1462.218286307139,2023.0496250567708
2022-11-15,1766.840308658962,1498.1950241048114,2068.2618251831327
2022-11-16,1766.84311736314,1501.3185760472024,2050.548881326657
2022-11-17,1762.5678746891035,1495.8370592324272,2034.58851284722
2022-11-18,1764.2718036437188,1494.0485459435613,2063.9043162744133
2022-11-21,1756.6850993444807,1479.9082545405547,2039.621586927847
2022-11-22,1751.8733126306543,1461.084369165778,2010.0822153540603
2022-11-23,1749.7704060769224,1460.4942356839267,2021.0628233921268
2022-11-24,1743.7264499677765,1481.5495804518139,2003.4733422646373
2022-11-25,1744.037187294787,1465.3648285836582,2012.5247745474248
2022-11-26,1749.0178443545901,1455.4083482963506,2014.1058074658317
2022-11-28,1734.7891896846543,1472.2107470985848,1993.1425392104513
2022-11-29,1730.307816360563,1451.8497092225593,1997.7885029671315
2022-11-30,1728.9770337597665,1459.5900058704844,1970.4324575635187
2022-12-01,1724.1330163700254,1446.0212599370332,2005.5057885826418
2022-12-02,1726.0488540693266,1439.2111210514684,2015.936829067599
2022-12-05,1723.7011260011602,1434.7330612416524,1989.2345546930283
2022-12-06,1722.0652121698065,1415.6891119414643,1999.6846628602445
2022-12-07,1723.7640698168743,1440.3097052354326,2038.4951294646226
2022-12-08,1722.0749523949344,1433.0494331793097,1994.6604379186049
2022-12-09,1727.2099059735933,1459.6525052304312,2000.420551435773
2022-12-12,1734.2902759487936,1467.0498399667167,2025.6745104375782
2022-12-13,1735.5236036864487,1466.3108900591087,2001.6775684184263
2022-12-14,1739.8647310938386,1460.448060223066,2010.8093921709974
2022-12-15,1740.5441257006987,1459.0546442082234,2003.2758714184054
2022-12-16,1747.7333325812747,1465.3758707608636,2028.409209174082
2022-12-19,1758.7955699411773,1488.2149901171917,2051.936486165177
2022-12-20,1760.5708132399243,1477.3516873531141,2030.2028953289848
2022-12-21,1765.0528364638633,1491.6049312327864,2048.5470481582424
2022-12-22,1765.4795936236592,1476.1780620881668,2062.1046284952804
2022-12-23,1772.0380536287505,1470.2443389447994,2045.9481449496905
2022-12-26,1779.2005645601353,1522.5372566070157,2063.243119199333
2022-12-27,1779.1239303081466,1496.9522313925158,2056.140186070254
2022-12-28,1781.5483953819214,1497.0925382547541,2059.4995844360424
2022-12-29,1779.7588291215925,1503.5605428785648,2072.1251135864677
2022-12-30,1783.9906274254438,1509.9946300744812,2064.6791526899374
2023-01-02,1783.9928789728046,1520.6654997405683,2070.788089406278
2023-01-03,1781.6210532176483,1514.2839322759528,2066.254543174438
2023-01-04,1781.8637467477615,1494.5413644067266,2065.2203015298646
2023-01-05,1778.0395584560229,1480.0993008103385,2064.7116152567223
2023-01-06,1780.4119999913146,1505.5149840723734,2041.6325167452346
2023-01-07,1787.2636592313636,1523.2255641186705,2065.014183207266
2023-01-09,1776.0747155256463,1498.9820099864767,2061.3846062783105
2023-01-10,1772.698471154927,1494.1295912904313,2052.2178003100958
2023-01-11,1772.1559168560543,1486.516728467492,2060.381763390601
2023-01-12,1767.7551562158558,1491.6686360337012,2038.242967073427
2023-01-13,1769.7436339678022,1504.5992065887585,2060.8949527911223
2023-01-18,1761.6012330051663,1496.7656200626666,2041.9224305094222
2023-01-19,1757.4237288319205,1476.2299148794218,2037.9019889257056
2023-01-20,1759.630581489119,1472.94219628365,2037.4099818033637
2023-01-21,1766.455206322456,1492.4746872239627,2064.3848776273235
2023-01-23,1755.4278940524969,1484.1155506855077,2018.9167102238077
2023-01-24,1752.1440212638538,1475.011707733883,2025.6250675389126
2023-01-25,1751.6432077402176,1476.595946795443,2030.1279165720632
2023-01-27,1749.0215047512838,1467.4041210158923,2025.508346351742
2023-01-30,1743.0899959013116,1455.5696038617734,2019.6366311384024
2023-01-31,1739.094973561585,1456.216286272765,2006.0848292710684
2023-02-01,1737.8579086753616,1454.1309439823053,2015.9900815709552
2023-02-02,1732.6814200072884,1455.433585276943,1991.2137467411767
2023-02-03,1733.8173656743957,1442.98288556652,2027.0810797246322
2023-02-06,1726.4287917466058,1462.971991294352,2004.9064363006005
2023-02-07,1722.272287407518,1435.9589118564627,1983.6615151534572
2023-02-08,1721.0918546981068,1447.1039662083901,1993.4098055437225
2023-02-09,1716.218701420429,1432.66427364684,1998.1392050270197
2023-02-10,1717.9284705378373,1452.2444695793956,2011.4016375779313
2023-02-13,1714.0319540262444,1441.9168387872453,2001.6806707801056
2023-02-14,1711.6441588147472,1452.9347848899013,1998.3420218690076
2023-02-15,1712.523145849786,1439.1268803657547,1963.9227131847795
2023-02-16,1709.9814424785777,1459.9181018954534,1972.8324032155958
2023-02-17,1714.268344825043,1420.5811957915737,1987.2639953856592
2023-02-20,1719.2080359122094,1444.0011224494726,2019.8487385062556
2023-02-21,1719.9803989702798,1431.888517426307,2015.0288554046933
2023-02-22,1724.0381948304903,1460.853207458455,2009.1254234271255
2023-02-24,1731.9632496260617,1461.571100638373,2001.152312317978
2023-02-27,1744.8428780525583,1486.936777827018,2035.3535398112283
2023-02-28,1747.6842411894793,1468.095127042726,2041.2296926157403
2023-03-01,1753.4410705365176,1494.876813530127,2034.4773092618393
2023-03-02,1755.3282047596008,1459.4253994973783,2033.9747035061434
2023-03-03,1763.5033635400987,1485.0117424233235,2045.2133276631903
2023-03-04,1776.1437947390323,1514.8267999529712,2077.803325100727
2023-03-06,1776.086129414111,1497.082045348838,2059.9326339442873
2023-03-07,1777.865618390964,1505.9592445060227,2048.687000768841
2023-03-08,1782.0955640985449,1499.70974812594,2065.188885270882
2023-03-09,1782.0153058507105,1507.7516174802581,2053.7940663176737
2023-03-10,1787.8163310718367,1520.5823490341254,2072.6451406052965
2023-03-13,1791.2980722752661,1523.7407446060845,2064.5442431164734
2023-03-14,1789.572923365933,1521.0109141691823,2058.519176307625
2023-03-15,1790.1702264259495,1501.374043891602,2063.486352032992
2023-03-16,1786.3988849633117,1495.3114901423128,2056.763881099463
2023-03-17,1788.5212853064872,1499.7043202292873,2053.4637148714296
2023-03-20,1781.7390350578123,1497.1620492758502,2074.824810375944
2023-03-21,1777.067876953419,1509.3388499199748,2043.2771153557735
2023-03-22,1775.0537926352695,1529.4643728725853,2071.8473307903496
2023-03-23,1769.0540156518625,1482.8716484726515,2057.6275120916607
2023-03-24,1769.371231302878,1492.284425161068,2057.418150228749
2023-03-27,1759.9799283209543,1476.8299366553365,2047.3425038544249
2023-03-28,1755.4150434937524,1493.1597121461577,2042.3033336071971
2023-03-29,1753.9905972739198,1475.43298730325,2026.540069778993
2023-03-30,1749.0464326287529,1489.096035023295,2042.806136676752
2023-03-31,1750.8586900770838,1481.3006120745151,2023.9821657662737
2023-04-03,1748.2021219531289,1470.8783456994902,2027.1243498743772
2023-04-05,1748.076402742831,1458.7254363159002,2035.358977457825
2023-04-06,1746.301660211099,1463.7726932866083,2040.5310449025706
2023-04-07,1751.3582717025347,1494.0940539648966,2031.6964979185857
2023-04-10,1758.261220536312,1469.376040965117,2043.3371618310207
2023-04-11,1759.4606124395248,1496.9908540336885,2025.5993144939596
2023-04-12,1763.7842085136267,1499.0228001293785,2040.0483674999466
2023-04-13,1764.4652270167953,1489.301333839784,2038.5753824903632
2023-04-14,1771.6782114240193,1495.148471087247,2042.307815688963
2023-04-15,1783.6153702784366,1482.6522324528887,2083.3089968960003
2023-04-17,1782.9763709033414,1499.6172017481326,2043.0464517322062
2023-04-18,1784.8953174287674,1502.8687279602825,2050.6736350388496
2023-04-19,1789.5579457947815,1496.2316877264604,2072.073350680712
2023-04-20,1790.2040319043451,1509.2207866412807,2076.494744358099
2023-04-21,1797.0215868498979,1530.1078683719038,2069.4475819240633
2023-04-24,1805.1953952345332,1530.0669779909008,2073.2889053004687
2023-04-25,1805.5264584351955,1536.3704778611655,2091.347976701583
2023-04-26,1808.387001742627,1533.5164785545776,2079.9660174367646
2023-04-27,1807.0557711952729,1516.9308644437353,2096.18456062313
2023-04-28,1811.7607913853362,1540.1746318340251,2075.9344585909475
2023-05-02,1811.2503485860268,1531.707078506521,2103.213870677394
2023-05-03,1811.8982506790062,1527.6773910290792,2102.8845459094364
2023-05-04,1808.4345617734957,1521.6682716674775,2080.488053402684
2023-05-05,1811.1132085518527,1520.8253677004875,2105.0402540241907
2023-05-08,1807.2932351557224,1537.045039494292,2065.2360279655886
2023-05-09,1803.940380425953,1519.2135452080609,2086.0228894778243
2023-05-10,1803.345495477868,1529.2354419106011,2068.63634156802
2023-05-11,1798.820630648911,1520.789318657275,2065.166186334017
2023-05-12,1800.6207202595049,1526.513692709626,2074.5211357013163
2023-05-15,1795.2393358116105,1523.8147214446776,2083.4163851984017
2023-05-16,1791.7099279610138,1519.9489558835608,2077.059167170463
2023-05-17,1791.1015755967014,1509.6859399857049,2068.6003654107976
2023-05-22,1785.2050084337222,1509.901418216325,2072.476429433098
2023-05-23,1782.5503470140686,1497.5650987897413,2057.5857779292587
2023-05-24,1782.9581664587195,1504.3829657351764,2045.6697282187504
2023-05-25,1779.7356655784017,1503.080669464436,2057.14644267603
2023-05-29,1784.2959997315688,1525.313290782239,2064.1030856028137
2023-06-12,1833.0316003106152,1562.2996051731839,2085.5244005054274
2023-06-19,1877.1467544200757,1599.5695150051608,2167.291069973712
2023-06-20,1881.4259809035354,1601.5601241656407,2168.6354134000685
2023-06-21,1888.306020756358,1620.18199983424,2169.9324354774735
2023-06-22,1891.006132972223,1600.7170502986417,2177.70377010947
2023-06-23,1899.69180933802,1625.0752022995282,2174.1629802156817
2023-06-26,1912.114762056684,1641.3752160282163,2190.07647483116
2023-06-27,1913.3317991673591,1653.3370046339996,2168.17024873514
2023-06-28,1916.7777969462497,1630.1959143207882,2209.3881571601214
2023-06-29,1915.7148330978548,1651.6671246281903,2200.3192172494187
2023-06-30,1920.3586551042345,1649.0177560922903,2189.5266506315543
2023-07-03,1919.5813586630084,1643.7166834901598,2173.4336241356723
2023-07-04,1916.264343658993,1624.5190869356024,2190.144659138332
2023-07-05,1915.2298219264364,1646.8214443390334,2196.9953657628507
2023-07-06,1909.8144656195573,1649.0494990169088,2200.6981220849616
2023-07-07,1910.3081709596381,1621.730838433333,2185.498367119067
2023-07-10,1898.9985491191705,1602.848235931661,2179.332245990906
2023-07-11,1893.0225979243053,1620.7470811138646,2157.1907064496154
2023-07-12,1889.8455044663533,1611.035748328888,2168.9197855814064
2023-07-13,1882.846222319371,1599.796200964197,2167.0412024172674
2023-07-14,1882.3475310663466,1594.06926209479,2140.4112287737826
2023-07-15,1886.6895314255323,1592.2303535176393,2161.274466560612
2023-07-17,1871.7828378310176,1592.877282445026,2139.7594726946754
2023-07-18,1867.2985283979788,1580.2358527905703,2135.4486959667124
2023-07-20,1861.857835310727,1595.733829993621,2156.311927865868
2023-07-21,1864.5278503854006,1572.5369076625084,2139.962840694346
2023-07-25,1866.178507731011,1577.2661883559108,2150.4426750949897
2023-07-26,1869.913219969071,1588.008475763845,2144.7595437220866
2023-07-28,1878.0987668633277,1611.6456538558232,2150.348132808695
2023-07-31,1893.6660446929795,1620.5822657307863,2176.068531586182
2023-08-01,1898.0007060145747,1633.0851554419717,2177.7648450214265
2023-08-02,1905.5342502291132,1639.633185587032,2168.611852117405
2023-08-03,1909.468102144251,1636.0372946316038,2188.198525409281
2023-08-04,1919.9439983868203,1642.915202729149,2188.8095253611277
2023-08-07,1940.7590696142406,1659.439313801721,2216.224625214912
2023-08-08,1945.6515355263455,1653.5412167096868,2219.02798890127
2023-08-09,1953.1376089529958,1695.682409924825,2235.426733828878
2023-08-10,1956.4299963524638,1672.4068731221362,2243.211171666205
2023-08-11,1965.6927192190637,1686.2179515895193,2223.2757592881967
2023-08-18,1990.791455191454,1700.832428827916,2285.9277814036755
2023-08-21,1993.15324617034,1720.6967586813016,2265.0912260685263
2023-08-22,1991.206102706105,1701.597202457074,2263.7078999070113
2023-08-24,1988.0818971635783,1702.7060068251883,2264.649411272332
2023-08-25,1990.5518707328733,1738.1552859014366,2264.7666542049983
2023-08-28,1986.4448846069065,1700.6544205663429,2276.196723531094
2023-09-04,1981.4084993913975,1696.6357939094646,2251.6077598287543
2023-09-05,1980.2512004460382,1716.8319943749,2275.4974245065146
2023-09-19,2029.6699807573382,1737.1867213228895,2332.509325627031
2023-09-20,2035.441893826453,1759.9902701838491,2322.040468600677
2023-09-21,2037.17388640755,1764.9708089602962,2320.08518824775
2023-09-22,2045.0283758960995,1747.2582916113254,2306.3879787426376
2023-09-25,2055.7473363803347,1768.997630469952,2337.1595844698186
2023-09-27,2059.89609217266,1781.1221328760648,2338.6992513046775
2023-09-29,2063.416506290893,1768.3443070902329,2355.5963269087615
2023-10-04,2059.7214918962454,1770.2164279792096,2328.922744157158
2023-10-05,2054.775845921064,1769.2830466946139,2323.438557751841
2023-10-06,2055.766182404851,1762.400301893122,2342.0294888193193
2023-10-09,2045.9250652484882,1780.317308404284,2331.057080467101
2023-10-10,2040.3647515442817,1762.8012821196965,2315.6077421774726
2023-10-11,2037.5309816391434,1751.87777508023,2322.1911325545993
2023-10-13,2030.415603119472,1754.0760265019514,2319.9842608680856
2023-10-16,2019.3484756767286,1749.2554513344166,2317.2695564838345
2023-10-17,2014.3323385227227,1728.9314735936473,2296.46144760466
2023-10-18,2012.5002417983749,1743.4040076425485,2265.6761455289825
2023-10-26,2002.259806872055,1741.9922570444592,2289.761227106584
2023-10-27,2006.9719897690134,1725.3875866731646,2270.446721283664
2023-11-01,2017.0104190340114,1728.443196173078,2316.6098198842797
2023-11-02,2017.0160042499574,1739.4411146763166,2297.074116330668
2023-11-08,2035.8647605586716,1757.7157721058352,2323.9159604882507
2023-11-09,2035.0267448118736,1762.8093181920062,2323.7391693748705
2023-11-16,2037.608536152591,1765.652687588248,2317.565775994111
2023-11-17,2039.8088219965741,1756.387879366217,2326.235240300076
2023-11-20,2033.4130697976627,1749.928560077781,2314.180203682786
2023-11-21,2028.8703505061615,1762.8922167357632,2295.1014557914373
2023-11-23,2021.0323241597323,1752.865469437415,2309.189373006517
2023-11-24,2021.3757481387893,1744.0106616871165,2291.123091645264
2023-11-27,2011.7317649255137,1733.686633609367,2286.3540142788684
2023-11-28,2006.9616215807362,1750.6806788411525,2283.101564022513
2023-11-29,2005.2716775017818,1739.4529962718207,2275.444082231887
2023-11-30,2000.005117621696,1727.7475241609066,2270.4570135507292
2023-12-01,2001.4433155318352,1715.2797737953654,2254.3285014960848
2023-12-04,1997.4300387608832,1741.0300214206923,2274.9420257944994
2023-12-05,1995.19756983049,1710.8744484741164,2267.5510754951906
2023-12-06,1996.2982050379671,1711.8039319147474,2278.857188366369
2023-12-07,1994.0206526135107,1711.3182169604027,2252.1251978569603
2023-12-11,2004.1932954005722,1706.041234579449,2269.8293479761473
2023-12-12,2005.0399513091115,1743.2348020625295,2277.8270717575274
2023-12-13,2009.0586119728393,1746.8067052428912,2286.59619890899
2023-12-14,2009.4846843279024,1738.7399897732125,2282.109112681001
2023-12-18,2027.4592686423653,1743.624359676824,2306.4911681083445
2023-12-20,2034.0080506240338,1761.137757076335,2311.510547606887
2023-12-21,2034.6748908552593,1752.8746121066501,2307.1050235287576
2023-12-26,2050.1775841936033,1773.8252360077192,2338.3754820669974
2023-12-27,2053.045201903586,1785.8468259636968,2332.980592617906
2023-12-28,2051.7015912801685,1782.1489324588592,2333.173836219694
2023-12-29,2056.37351385851,1775.411483093327,2328.1524902661226
2024-01-03,2056.1069211439126,1766.9405421137408,2326.5499443576423
2024-01-04,2052.549816707867,1767.6275650630032,2323.0522774744095
2024-01-05,2055.1474642805865,1766.4859290712584,2336.532312649623
2024-01-08,2051.2360297816135,1790.395037672267,2324.429849924097
2024-01-09,2047.924827022212,1776.1115659792952,2321.67752314561
2024-01-10,2047.414617275895,1770.2910427539282,2316.5389368275305
2024-01-11,2043.0182255609095,1750.3829778361937,2303.7091518521947
2024-01-12,2044.98843121543,1774.2606148637578,2327.14374641116
2024-01-18,2032.4104859072572,1755.8478410978757,2317.249736174582
2024-01-19,2034.600491227937,1756.645323572607,2303.0412429990233
2024-01-22,2030.4680256333686,1738.8863049233726,2315.8754689389802
2024-01-23,2027.2519020741156,1744.4231924007975,2298.387685597735
2024-01-24,2026.8402391747863,1768.000643696003,2327.3437014788956
2024-01-29,2018.9419209231348,1739.7310974710272,2288.0812117346904
2024-01-31,2013.972487066827,1752.8908282552884,2311.000533632265
2024-02-01,2008.901411957859,1750.980486393869,2293.1117840706293
2024-02-02,2010.1161710165943,1753.8130489252878,2277.5915528237306
2024-02-05,2002.7396974724115,1746.0507352066302,2269.606926838909
2024-02-06,1998.4940433501117,1720.4310345126626,2300.391265305861
2024-02-07,1997.1709313754943,1723.2473820965545,2275.33386593321
2024-02-08,1992.0991136560262,1706.577777975219,2274.1793779224568
2024-02-09,1993.5530983382364,1697.2172400694967,2266.429024190481
2024-02-10,1999.8272750706587,1723.3549003271316,2262.7012001684952
2024-02-12,1988.5565700638026,1724.0475376290908,2270.281684386722
2024-02-13,1985.7018956515444,1709.0968689830609,2254.669466247093
2024-02-14,1986.0728133375733,1712.7324984536767,2249.636502305009
2024-02-15,1982.9891843256646,1713.4015575078545,2263.391584666377
2024-02-16,1986.7087866815236,1706.0431406927935,2259.3336077133085
2024-02-19,1989.8925992788709,1720.6711682032221,2292.8604141049486
2024-02-22,1993.7109232018383,1731.0490331339308,2286.4563275983414
2024-02-23,2000.5853174807044,1718.7944228283595,2272.648275380543
2024-02-26,2012.4917456272813,1730.9554005009588,2289.45972877354
2024-02-27,2015.162478096637,1739.006199254251,2276.9797040502826
2024-02-28,2020.8346248749974,1752.2960698392346,2301.1881553559847
2024-02-29,2022.726013388365,1742.290135397171,2322.318966570489
2024-03-01,2030.995567808254,1738.4400542154679,2341.1692631477245
2024-03-04,2044.3867982688841,1783.20149968805,2329.2509180782367
2024-03-07,2051.8046450333686,1760.3587185426065,2329.9263926951135
2024-03-14,2060.795698608761,1784.6673071945036,2340.6842240794167
2024-03-19,2053.8801858286074,1771.4262624796056,2317.4776155779386
2024-03-20,2052.126079110954,1754.401139487745,2343.9526729285335
2024-03-21,2046.2979675910008,1772.6637456844953,2324.5846537979332
2024-04-29,2086.1924197570406,1800.8408424942684,2359.1071552171766
2024-04-30,2084.6326521767796,1814.6502075212027,2372.4455698370325
2024-05-06,2082.3180562737766,1810.622111653753,2358.717606689253
2024-05-07,2079.1255200002197,1803.1774917828056,2369.3415516998034
2024-05-08,2078.657858092952,1816.4992559543,2380.4189335479537
2024-05-09,2074.2278283482965,1812.5221887156156,2355.7066790974304
2024-05-24,2056.6528925957773,1775.745133804293,2334.36156508532
2024-05-29,2057.554198034227,1760.4482649831855,2314.714221917248
2024-05-30,2056.0418631969633,1788.8387085164609,2320.3043557271944
2024-05-31,2061.263829726195,1759.6817962241614,2350.5429259935613
2024-06-01,2071.4836366135687,1812.4126510004787,2340.7056126758716
2024-06-02,1981.8562652881294,1711.0107143340329,2268.8927643094667
2024-06-03,2068.5007303598745,1800.4330871792984,2342.980930067704
2024-06-04,2069.9153062395144,1794.6344775130447,2351.1658262004635
2024-06-05,2074.5885114336256,1801.5070791851392,2351.9368385647426
2024-06-06,2075.801792366564,1785.1689516390447,2360.790799849551
2024-06-07,2083.7748189959498,1834.3768810553788,2343.7015679104197
2024-06-10,2099.0932864201836,1809.959961394829,2376.86585531579
2024-06-11,2103.0218986031173,1820.0822877708697,2399.1163065133774
2024-06-12,2110.052580982108,1826.0390730698043,2386.5701414963532
2024-06-13,2113.4250472566755,1837.9861839599334,2382.1207900596282
2024-06-14,2123.317222421976,1840.0956712629306,2404.1131092755177
2024-06-18,2147.0575400226303,1874.5501136770545,2434.703327189502
2024-06-19,2154.246493786199,1891.6437494167683,2427.440599692575
2024-06-21,2166.4989661898676,1888.317212644912,2434.744607149256
2024-07-04,2186.2654750947577,1904.9262695395253,2497.9687020555734
2024-07-05,2187.3482974134354,1922.6494259543817,2456.311726902625
2024-07-13,2164.803629963479,1859.6604414668113,2440.3663894995534
2024-07-15,2149.0501153035025,1873.5595944214374,2431.2650021789623
2024-07-18,2137.1526284834317,1843.2640595105104,2422.095373145429
2024-07-19,2139.0204805384137,1855.339414282731,2417.1708241186666
2024-07-22,2137.8634161599175,1861.0046306639317,2412.2247033296026
2024-07-23,2137.107738572143,1865.545449069034,2402.8967693956033
2024-07-31,2170.7507300579095,1900.7243101963438,2450.8426142684793
2024-08-01,2174.3491322180334,1870.5962473337074,2455.313031897231
2024-08-02,2184.5993050202737,1912.0754429326462,2469.9886882153237
2024-08-12,2247.762586030487,1963.2896101346323,2544.627095317617
2024-08-13,2250.2830283069625,1958.504523970685,2520.6319163159324
2024-08-14,2255.096222595206,1970.8082034204517,2532.927524764418
2024-08-16,2261.63226911419,2025.1131525296385,2538.4765838388307
2024-08-20,2264.5859960855128,1981.9698341587973,2565.7983467756626
2024-08-21,2265.6001070888733,1991.0171639549308,2561.9491828981672
2024-08-22,2262.359337617472,2001.1590985348632,2554.636014442232
2024-08-23,2265.154962030106,1987.1361035740024,2524.707894945819
2024-08-28,2257.923457426123,1994.5711141629097,2532.1946138486664
2024-08-29,2253.82526559383,1975.861249613889,2528.5291988687327
2024-08-30,2256.265604678161,1977.0788138657683,2531.3984529129916
2024-09-03,2252.7781919388076,1968.3894415484597,2521.7076894350225
2024-09-05,2252.5458364064084,1971.89241320907,2526.9037826339186
2024-09-06,2257.557133645026,1986.313628540623,2536.157697409923
2024-09-11,2270.757786753254,2006.134900926179,2566.8329204149945
2024-09-19,2304.739136649475,2028.3832548990022,2567.6394031679206
