ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-03-26,1931.6852597950792,1653.7100620282906,2103.5901464757007,1931.6852597950792,1931.6852597950792,-60.94172519320447,-60.94172519320447,-60.94172519320447,9.23051015656212,9.23051015656212,9.23051015656212,-70.17223534976658,-70.17223534976658,-70.17223534976658,0.0,0.0,0.0,1870.7435346018747
2019-03-27,1931.8325129291763,1623.1757711066982,2100.6684592209276,1931.8325129291763,1931.8325129291763,-70.2487986913796,-70.2487986913796,-70.2487986913796,5.336687123537217,5.336687123537217,5.336687123537217,-75.58548581491682,-75.58548581491682,-75.58548581491682,0.0,0.0,0.0,1861.5837142377968
2019-03-28,1931.9797660632737,1646.5969003048017,2101.4441999246833,1931.9797660632737,1931.9797660632737,-64.54449951025259,-64.54449951025259,-64.54449951025259,15.91713799995568,15.91713799995568,15.91713799995568,-80.46163751020828,-80.46163751020828,-80.46163751020828,0.0,0.0,0.0,1867.4352665530212
2019-03-29,1932.1270191973708,1621.2557016382189,2089.463050888557,1932.1270191973708,1932.1270191973708,-79.60528452550221,-79.60528452550221,-79.60528452550221,5.1202062332791325,5.1202062332791325,5.1202062332791325,-84.72549075878135,-84.72549075878135,-84.72549075878135,0.0,0.0,0.0,1852.5217346718687
2019-04-01,1932.568778599663,1604.2483375514657,2071.5450111056916,1932.568778599663,1932.568778599663,-80.38874609669118,-80.38874609669118,-80.38874609669118,12.92229098038266,12.92229098038266,12.92229098038266,-93.31103707707385,-93.31103707707385,-93.31103707707385,0.0,0.0,0.0,1852.1800325029717
2019-04-02,1932.71603173376,1607.657819820944,2070.1823434994735,1932.71603173376,1932.71603173376,-85.43980047376118,-85.43980047376118,-85.43980047376118,9.230510156610423,9.230510156610423,9.230510156610423,-94.67031063037162,-94.67031063037162,-94.67031063037162,0.0,0.0,0.0,1847.276231259999
2019-04-03,1932.8632848678574,1616.9900146571374,2080.314119377755,1932.8632848678574,1932.8632848678574,-89.9298099801367,-89.9298099801367,-89.9298099801367,5.3366871236941344,5.3366871236941344,5.3366871236941344,-95.26649710383083,-95.26649710383083,-95.26649710383083,0.0,0.0,0.0,1842.9334748877206
2019-04-04,1933.0105380019545,1632.4305577955522,2071.3628449319963,1933.0105380019545,1933.0105380019545,-79.19752520872443,-79.19752520872443,-79.19752520872443,15.91713800002243,15.91713800002243,15.91713800002243,-95.11466320874686,-95.11466320874686,-95.11466320874686,0.0,0.0,0.0,1853.81301279323
2019-04-05,1933.1577911360516,1622.23672612363,2079.3902763250294,1933.1577911360516,1933.1577911360516,-89.12320420588529,-89.12320420588529,-89.12320420588529,5.1202062332485045,5.1202062332485045,5.1202062332485045,-94.2434104391338,-94.2434104391338,-94.2434104391338,0.0,0.0,0.0,1844.0345869301664
2019-04-08,1933.5995505383435,1616.8434457246155,2078.824543356362,1933.5995505383435,1933.5995505383435,-74.85213150567228,-74.85213150567228,-74.85213150567228,12.922290980259145,12.922290980259145,12.922290980259145,-87.77442248593141,-87.77442248593141,-87.77442248593141,0.0,0.0,0.0,1858.7474190326711
2019-04-09,1933.7468036724406,1619.57349494788,2087.779767111105,1933.7468036724406,1933.7468036724406,-75.30359459811767,-75.30359459811767,-75.30359459811767,9.230510156658728,9.230510156658728,9.230510156658728,-84.5341047547764,-84.5341047547764,-84.5341047547764,0.0,0.0,0.0,1858.443209074323
2019-04-10,1933.894056806538,1637.240486659902,2083.826405705638,1933.894056806538,1933.894056806538,-75.53313693793899,-75.53313693793899,-75.53313693793899,5.33668712362373,5.33668712362373,5.33668712362373,-80.86982406156274,-80.86982406156274,-80.86982406156274,0.0,0.0,0.0,1858.360919868599
2019-04-11,1934.041309940635,1646.1945684741452,2116.2686296115135,1934.041309940635,1934.041309940635,-60.941854359947705,-60.941854359947705,-60.941854359947705,15.917137999880103,15.917137999880103,15.917137999880103,-76.85899235982781,-76.85899235982781,-76.85899235982781,0.0,0.0,0.0,1873.0994555806874
2019-04-12,1934.1885630747324,1613.7730792402597,2093.480001363453,1934.1885630747324,1934.1885630747324,-67.46060441230237,-67.46060441230237,-67.46060441230237,5.12020623335797,5.12020623335797,5.12020623335797,-72.58081064566035,-72.58081064566035,-72.58081064566035,0.0,0.0,0.0,1866.72795866243
2019-04-15,1934.6303224770243,1645.538618320414,2114.929134989651,1934.6303224770243,1934.6303224770243,-46.00210258328808,-46.00210258328808,-46.00210258328808,12.922290980403744,12.922290980403744,12.922290980403744,-58.92439356369182,-58.92439356369182,-58.92439356369182,0.0,0.0,0.0,1888.6282198937363
2019-04-16,1934.7775756111216,1660.0867754717744,2114.0009019427157,1934.7775756111216,1934.7775756111216,-45.1143326316974,-45.1143326316974,-45.1143326316974,9.230510156707036,9.230510156707036,9.230510156707036,-54.34484278840444,-54.34484278840444,-54.34484278840444,0.0,0.0,0.0,1889.6632429794242
2019-04-20,1935.3665881475106,1705.945863719331,2167.4931355194335,1935.3665881475106,1935.3665881475106,-10.342701912435098,-10.342701912435098,-10.342701912435098,27.20289721653873,27.20289721653873,27.20289721653873,-37.545599128973834,-37.545599128973834,-37.545599128973834,0.0,0.0,0.0,1925.0238862350755
2019-04-22,1935.661094415705,1693.8872812430932,2159.8756321593482,1935.661094415705,1935.661094415705,-17.760641397008104,-17.760641397008104,-17.760641397008104,12.922290980435278,12.922290980435278,12.922290980435278,-30.682932377443386,-30.682932377443386,-30.682932377443386,0.0,0.0,0.0,1917.900453018697
2019-04-23,1935.8083475498022,1677.9602160487186,2139.765306787935,1935.8083475498022,1935.8083475498022,-18.50830670985077,-18.50830670985077,-18.50830670985077,9.230510156547485,9.230510156547485,9.230510156547485,-27.738816866398256,-27.738816866398256,-27.738816866398256,0.0,0.0,0.0,1917.3000408399514
2019-04-24,1935.9556006838995,1704.4586673638305,2149.7262330491703,1935.9556006838995,1935.9556006838995,-19.80238776985267,-19.80238776985267,-19.80238776985267,5.336687123761623,5.336687123761623,5.336687123761623,-25.13907489361429,-25.13907489361429,-25.13907489361429,0.0,0.0,0.0,1916.153212914047
2019-04-25,1936.1028538179967,1708.1951476130644,2162.679301736546,1936.1028538179967,1936.1028538179967,-6.973047632702911,-6.973047632702911,-6.973047632702911,15.917137999908107,15.917137999908107,15.917137999908107,-22.890185632611015,-22.890185632611015,-22.890185632611015,0.0,0.0,0.0,1929.1298061852938
2019-04-26,1936.250106952094,1676.2633260657517,2150.047656036114,1936.250106952094,1936.250106952094,-15.872710571627108,-15.872710571627108,-15.872710571627108,5.1202062332967255,5.1202062332967255,5.1202062332967255,-20.992916804923833,-20.992916804923833,-20.992916804923833,0.0,0.0,0.0,1920.377396380467
2019-04-27,1936.3973600861914,1713.4941693032476,2188.2033452615233,1936.3973600861914,1936.3973600861914,7.759757701766398,7.759757701766398,7.759757701766398,27.202897216509847,27.202897216509847,27.202897216509847,-19.44313951474345,-19.44313951474345,-19.44313951474345,0.0,0.0,0.0,1944.1571177879578
2019-04-29,1936.6918663543859,1702.9738667841914,2177.5947960897597,1936.6918663543859,1936.6918663543859,-4.428023021139529,-4.428023021139529,-4.428023021139529,12.922290980445826,12.922290980445826,12.922290980445826,-17.350314001585357,-17.350314001585357,-17.350314001585357,0.0,0.0,0.0,1932.2638433332463
2019-04-30,1936.8391191607552,1675.4639795276903,2160.8963585035535,1936.8391191607552,1936.8391191607552,-7.551936894957999,-7.551936894957999,-7.551936894957999,9.230510156796342,9.230510156796342,9.230510156796342,-16.782447051754342,-16.782447051754342,-16.782447051754342,0.0,0.0,0.0,1929.2871822657971
2019-05-02,1937.1336247734932,1705.0136728454047,2157.2575535440046,1937.1336247734932,1937.1336247734932,-0.6126985387219305,-0.6126985387219305,-0.6126985387219305,15.917138000183934,15.917138000183934,15.917138000183934,-16.529836538905865,-16.529836538905865,-16.529836538905865,0.0,0.0,0.0,1936.5209262347712
2019-05-03,1937.2808775798624,1708.639671905002,2160.3992542975293,1937.2808775798624,1937.2808775798624,-11.693713860276226,-11.693713860276226,-11.693713860276226,5.120206233406179,5.120206233406179,5.120206233406179,-16.813920093682405,-16.813920093682405,-16.813920093682405,0.0,0.0,0.0,1925.5871637195862
2019-05-06,1937.7226359989697,1686.6914181852376,2167.880106058955,1937.7226359989697,1937.7226359989697,-6.209279320714469,-6.209279320714469,-6.209279320714469,12.922290980590414,12.922290980590414,12.922290980590414,-19.131570301304883,-19.131570301304883,-19.131570301304883,0.0,0.0,0.0,1931.5133566782554
2019-05-07,1937.8698888053389,1695.7277989208026,2166.917931482365,1937.8698888053389,1937.8698888053389,-11.11954701003978,-11.11954701003978,-11.11954701003978,9.230510156644094,9.230510156644094,9.230510156644094,-20.35005716668387,-20.35005716668387,-20.35005716668387,0.0,0.0,0.0,1926.7503417952992
2019-05-08,1938.017141611708,1698.1774737388653,2148.192640248335,1938.017141611708,1938.017141611708,-16.4368852543017,-16.4368852543017,-16.4368852543017,5.336687123620808,5.336687123620808,5.336687123620808,-21.77357237792251,-21.77357237792251,-21.77357237792251,0.0,0.0,0.0,1921.5802563574064
2019-05-09,1938.164394418077,1691.8288632835508,2171.2303210196505,1938.164394418077,1938.164394418077,-7.476059427312286,-7.476059427312286,-7.476059427312286,15.917137999988858,15.917137999988858,15.917137999988858,-23.393197427301143,-23.393197427301143,-23.393197427301143,0.0,0.0,0.0,1930.6883349907648
2019-05-10,1938.3116472244462,1686.9604311309226,2151.189580960027,1938.3116472244462,1938.3116472244462,-20.080689955654062,-20.080689955654062,-20.080689955654062,5.1202062333755665,5.1202062333755665,5.1202062333755665,-25.200896189029628,-25.200896189029628,-25.200896189029628,0.0,0.0,0.0,1918.2309572687923
2019-05-13,1938.7534056435536,1688.1694153488868,2160.918038784665,1938.7534056435536,1938.7534056435536,-18.75400872267127,-18.75400872267127,-18.75400872267127,12.922290980466903,12.922290980466903,12.922290980466903,-31.67629970313817,-31.67629970313817,-31.67629970313817,0.0,0.0,0.0,1919.9993969208824
2019-05-14,1938.9006584499227,1687.0593688533083,2143.371304942606,1938.9006584499227,1938.9006584499227,-24.927360877007846,-24.927360877007846,-24.927360877007846,9.230510156484547,9.230510156484547,9.230510156484547,-34.15787103349239,-34.15787103349239,-34.15787103349239,0.0,0.0,0.0,1913.9732975729148
2019-05-15,1939.0479112562919,1680.6574751075034,2150.9920155210057,1939.0479112562919,1939.0479112562919,-31.44729129972598,-31.44729129972598,-31.44729129972598,5.336687123653159,5.336687123653159,5.336687123653159,-36.78397842337914,-36.78397842337914,-36.78397842337914,0.0,0.0,0.0,1907.6006199565659
2019-05-16,1939.195164062661,1684.214781977456,2151.6980269058768,1939.195164062661,1939.195164062661,-23.62412608208029,-23.62412608208029,-23.62412608208029,15.917138000055608,15.917138000055608,15.917138000055608,-39.541264082135896,-39.541264082135896,-39.541264082135896,0.0,0.0,0.0,1915.5710379805807
2019-05-17,1939.3424168690299,1668.1737390735364,2150.1853923837,1939.3424168690299,1939.3424168690299,-37.29329660284966,-37.29329660284966,-37.29329660284966,5.120206233494359,5.120206233494359,5.120206233494359,-42.41350283634402,-42.41350283634402,-42.41350283634402,0.0,0.0,0.0,1902.0491202661801
2019-05-18,1939.4896696753992,1684.002807865414,2154.4499761477264,1939.4896696753992,1939.4896696753992,-18.17824315071134,-18.17824315071134,-18.17824315071134,27.202897216480288,27.202897216480288,27.202897216480288,-45.381140367191634,-45.381140367191634,-45.381140367191634,0.0,0.0,0.0,1921.311426524688
2019-05-20,1939.7841752881375,1661.4584154340207,2122.537522309423,1939.7841752881375,1939.7841752881375,-38.583385401581815,-38.583385401581815,-38.583385401581815,12.922290980498442,12.922290980498442,12.922290980498442,-51.50567638208026,-51.50567638208026,-51.50567638208026,0.0,0.0,0.0,1901.2007898865556
2019-05-21,1939.9314280945064,1674.0188630501834,2118.3324727252866,1939.9314280945064,1939.9314280945064,-45.373629658903994,-45.373629658903994,-45.373629658903994,9.230510156532846,9.230510156532846,9.230510156532846,-54.60413981543684,-54.60413981543684,-54.60413981543684,0.0,0.0,0.0,1894.5577984356023
2019-05-22,1940.0786809008757,1666.156669495255,2122.1586562353655,1940.0786809008757,1940.0786809008757,-52.344364776264435,-52.344364776264435,-52.344364776264435,5.336687123582752,5.336687123582752,5.336687123582752,-57.68105189984719,-57.68105189984719,-57.68105189984719,0.0,0.0,0.0,1887.7343161246113
2019-05-23,1940.2259337072446,1666.279114401536,2132.606926789005,1940.2259337072446,1940.2259337072446,-44.78017358615386,-44.78017358615386,-44.78017358615386,15.917138000122359,15.917138000122359,15.917138000122359,-60.69731158627622,-60.69731158627622,-60.69731158627622,0.0,0.0,0.0,1895.4457601210909
2019-05-24,1940.373186513614,1646.8319506241105,2122.183701638426,1940.373186513614,1940.373186513614,-58.490120724428955,-58.490120724428955,-58.490120724428955,5.120206233314318,5.120206233314318,5.120206233314318,-63.610326957743275,-63.610326957743275,-63.610326957743275,0.0,0.0,0.0,1881.883065789185
2019-05-27,1940.8149449327211,1668.0465515590115,2116.9232741770193,1940.8149449327211,1940.8149449327211,-58.34077383162529,-58.34077383162529,-58.34077383162529,12.922290980508976,12.922290980508976,12.922290980508976,-71.26306481213426,-71.26306481213426,-71.26306481213426,0.0,0.0,0.0,1882.4741711010959
2019-05-28,1940.9621977390905,1621.718247035588,2106.0595221134868,1940.9621977390905,1940.9621977390905,-64.05720521678504,-64.05720521678504,-64.05720521678504,9.230510156380607,9.230510156380607,9.230510156380607,-73.28771537316564,-73.28771537316564,-73.28771537316564,0.0,0.0,0.0,1876.9049925223055
2019-05-29,1941.1094505454594,1626.6604557819753,2115.642795703499,1941.1094505454594,1941.1094505454594,-69.62928703889274,-69.62928703889274,-69.62928703889274,5.336687123739676,5.336687123739676,5.336687123739676,-74.96597416263242,-74.96597416263242,-74.96597416263242,0.0,0.0,0.0,1871.4801635065667
2019-05-30,1941.2567033518287,1665.784781505974,2134.734609312558,1941.2567033518287,1941.2567033518287,-60.33214228207497,-60.33214228207497,-60.33214228207497,15.917138000136362,15.917138000136362,15.917138000136362,-76.24928028221133,-76.24928028221133,-76.24928028221133,0.0,0.0,0.0,1880.9245610697537
2019-05-31,1941.4039561581976,1640.8332137682378,2118.835478203577,1941.4039561581976,1941.4039561581976,-71.97130497354348,-71.97130497354348,-71.97130497354348,5.120206233423776,5.120206233423776,5.120206233423776,-77.09151120696724,-77.09151120696724,-77.09151120696724,0.0,0.0,0.0,1869.432651184654
2019-06-03,1941.845714577305,1649.0136182019546,2144.769017592906,1941.845714577305,1941.845714577305,-63.64783011088461,-63.64783011088461,-63.64783011088461,12.922290980519522,12.922290980519522,12.922290980519522,-76.57012109140413,-76.57012109140413,-76.57012109140413,0.0,0.0,0.0,1878.1978844664204
2019-06-04,1941.9929673836743,1625.9745651638152,2097.3285695290288,1941.9929673836743,1941.9929673836743,-66.04311255135462,-66.04311255135462,-66.04311255135462,9.230510156629466,9.230510156629466,9.230510156629466,-75.27362270798409,-75.27362270798409,-75.27362270798409,0.0,0.0,0.0,1875.9498548323197
2019-06-05,1942.1402201900432,1648.3232250334013,2095.0790415907354,1942.1402201900432,1942.1402201900432,-68.04267658117517,-68.04267658117517,-68.04267658117517,5.336687123493319,5.336687123493319,5.336687123493319,-73.37936370466848,-73.37936370466848,-73.37936370466848,0.0,0.0,0.0,1874.0975436088681
2019-06-06,1942.2874729964126,1647.8675414318716,2105.890011636309,1942.2874729964126,1942.2874729964126,-54.96020699010213,-54.96020699010213,-54.96020699010213,15.917137999994031,15.917137999994031,15.917137999994031,-70.87734499009616,-70.87734499009616,-70.87734499009616,0.0,0.0,0.0,1887.3272660063105
2019-06-07,1942.4347258027815,1635.830929919689,2114.6989646356596,1942.4347258027815,1942.4347258027815,-62.646124698227766,-62.646124698227766,-62.646124698227766,5.120206233393148,5.120206233393148,5.120206233393148,-67.76633093162091,-67.76633093162091,-67.76633093162091,0.0,0.0,0.0,1879.7886011045537
2019-06-10,1942.876484221889,1658.922710208811,2133.9326291571506,1942.876484221889,1942.876484221889,-41.983169997952096,-41.983169997952096,-41.983169997952096,12.922290980417003,12.922290980417003,12.922290980417003,-54.9054609783691,-54.9054609783691,-54.9054609783691,0.0,0.0,0.0,1900.893314223937
2019-06-11,1943.023737028258,1658.2839061761215,2136.615071173357,1943.023737028258,1943.023737028258,-40.30085262385609,-40.30085262385609,-40.30085262385609,9.230510156663167,9.230510156663167,9.230510156663167,-49.53136278051925,-49.53136278051925,-49.53136278051925,0.0,0.0,0.0,1902.7228844044018
2019-06-12,1943.1709898346273,1682.908172276331,2139.519934097276,1943.1709898346273,1943.1709898346273,-38.34416445943472,-38.34416445943472,-38.34416445943472,5.336687123650239,5.336687123650239,5.336687123650239,-43.68085158308496,-43.68085158308496,-43.68085158308496,0.0,0.0,0.0,1904.8268253751926
2019-06-13,1943.3182426409962,1679.9470806015709,2150.96362214189,1943.3182426409962,1943.3182426409962,-21.489823832268748,-21.489823832268748,-21.489823832268748,15.917138000060781,15.917138000060781,15.917138000060781,-37.406961832329536,-37.406961832329536,-37.406961832329536,0.0,0.0,0.0,1921.8284188087275
2019-06-14,1943.4654954473656,1698.6232907315396,2150.5664389757285,1943.4654954473656,1943.4654954473656,-25.65006093993068,-25.65006093993068,-25.65006093993068,5.120206233362532,5.120206233362532,5.120206233362532,-30.77026717329321,-30.77026717329321,-30.77026717329321,0.0,0.0,0.0,1917.815434507435
2019-06-17,1943.9072538664727,1730.8674255971396,2184.8089842879735,1943.9072538664727,1943.9072538664727,3.5400930314908483,3.5400930314908483,3.5400930314908483,12.922290980561595,12.922290980561595,12.922290980561595,-9.382197949070747,-9.382197949070747,-9.382197949070747,0.0,0.0,0.0,1947.4473468979636
2019-06-18,1944.0545066728419,1709.970024848446,2187.524259079695,1944.0545066728419,1944.0545066728419,7.214222200201196,7.214222200201196,7.214222200201196,9.23051015671147,9.23051015671147,9.23051015671147,-2.0162879565102756,-2.0162879565102756,-2.0162879565102756,0.0,0.0,0.0,1951.268728873043
2019-06-19,1944.201759479211,1731.706354935682,2181.21434444116,1944.201759479211,1944.201759479211,10.669348272349879,10.669348272349879,10.669348272349879,5.336687123807159,5.336687123807159,5.336687123807159,5.332661148542721,5.332661148542721,5.332661148542721,0.0,0.0,0.0,1954.8711077515609
2019-06-20,1944.34901228558,1739.0418858875103,2209.85751586137,1944.34901228558,1944.34901228558,28.49914843729626,28.49914843729626,28.49914843729626,15.91713799991845,15.91713799991845,15.91713799991845,12.582010437377807,12.582010437377807,12.582010437377807,0.0,0.0,0.0,1972.8481607228764
2019-06-21,1944.4962650919492,1718.7046694712624,2193.8255523556572,1944.4962650919492,1944.4962650919492,24.77025317773323,24.77025317773323,24.77025317773323,5.120206233322568,5.120206233322568,5.120206233322568,19.65004694441066,19.65004694441066,19.65004694441066,0.0,0.0,0.0,1969.2665182696824
2019-06-22,1944.6435178983184,1777.2056098028932,2228.600823439796,1944.6435178983184,1944.6435178983184,53.660238534471766,53.660238534471766,53.660238534471766,27.20289721662744,27.20289721662744,27.20289721662744,26.457341317844325,26.457341317844325,26.457341317844325,0.0,0.0,0.0,1998.3037564327901
2019-06-24,1944.9380235110566,1767.2315149870665,2217.156457340032,1944.9380235110566,1944.9380235110566,51.913473005019746,51.913473005019746,51.913473005019746,12.922290980572138,12.922290980572138,12.922290980572138,38.9911820244476,38.9911820244476,38.9911820244476,0.0,0.0,0.0,1996.8514965160764
2019-06-25,1945.0852763174255,1758.4240449028357,2224.5023643232284,1945.0852763174255,1945.0852763174255,53.81217674428874,53.81217674428874,53.81217674428874,9.230510156559218,9.230510156559218,9.230510156559218,44.58166658772952,44.58166658772952,44.58166658772952,0.0,0.0,0.0,1998.8974530617143
2019-06-26,1945.2325290651927,1769.9953031028363,2218.4410727256422,1945.2325290651927,1945.2325290651927,54.97812022187847,54.97812022187847,54.97812022187847,5.336687123560804,5.336687123560804,5.336687123560804,49.64143309831767,49.64143309831767,49.64143309831767,0.0,0.0,0.0,2000.2106492870712
2019-06-27,1945.3797818129601,1772.357139833739,2230.7813352897574,1945.3797818129601,1945.3797818129601,70.0373910168024,70.0373910168024,70.0373910168024,15.917138000141533,15.917138000141533,15.917138000141533,54.12025301666087,54.12025301666087,54.12025301666087,0.0,0.0,0.0,2015.4171728297624
2019-06-28,1945.5270345607273,1774.3741768678387,2244.3473804846703,1945.5270345607273,1945.5270345607273,63.09667537007781,63.09667537007781,63.09667537007781,5.120206233282605,5.120206233282605,5.120206233282605,57.97646913679521,57.97646913679521,57.97646913679521,0.0,0.0,0.0,2008.623709930805
2019-07-01,1945.968792804029,1797.731204342884,2279.8395226673592,1945.968792804029,1945.968792804029,78.45436077417438,78.45436077417438,78.45436077417438,12.922290980716731,12.922290980716731,12.922290980716731,65.53206979345764,65.53206979345764,65.53206979345764,0.0,0.0,0.0,2024.4231535782033
2019-07-02,1946.116045551796,1795.7478959963403,2253.3641643170313,1946.116045551796,1946.116045551796,75.89928229625775,75.89928229625775,75.89928229625775,9.230510156600227,9.230510156600227,9.230510156600227,66.66877213965752,66.66877213965752,66.66877213965752,0.0,0.0,0.0,2022.0153278480539
2019-07-03,1946.2632982995633,1799.6447037887392,2266.249073739218,1946.2632982995633,1946.2632982995633,72.45352083437781,72.45352083437781,72.45352083437781,5.336687123717725,5.336687123717725,5.336687123717725,67.11683371066009,67.11683371066009,67.11683371066009,0.0,0.0,0.0,2018.716819133941
2019-07-04,1946.4105510473307,1791.404216859126,2264.452543112621,1946.4105510473307,1946.4105510473307,82.80902627601101,82.80902627601101,82.80902627601101,15.917137999999206,15.917137999999206,15.917137999999206,66.89188827601181,66.89188827601181,66.89188827601181,0.0,0.0,0.0,2029.2195773233418
2019-07-05,1946.5578037950982,1782.335602429556,2260.92334603459,1946.5578037950982,1946.5578037950982,71.13878256281939,71.13878256281939,71.13878256281939,5.120206233251981,5.120206233251981,5.120206233251981,66.0185763295674,66.0185763295674,66.0185763295674,0.0,0.0,0.0,2017.6965863579176
2019-07-06,1946.7050565428653,1805.823859399025,2283.841602205961,1946.7050565428653,1946.7050565428653,91.732903909026,91.732903909026,91.732903909026,27.20289721650952,27.20289721650952,27.20289721650952,64.5300066925165,64.5300066925165,64.5300066925165,0.0,0.0,0.0,2038.4379604518913
2019-07-08,1946.9995620383997,1799.0400670837912,2253.592043574112,1946.9995620383997,1946.9995620383997,72.80015929104583,72.80015929104583,72.80015929104583,12.922290980480158,12.922290980480158,12.922290980480158,59.87786831056568,59.87786831056568,59.87786831056568,0.0,0.0,0.0,2019.7997213294457
2019-07-09,1947.146814786167,1770.5224979220316,2226.618943730265,1947.146814786167,1947.146814786167,66.04704843911883,66.04704843911883,66.04704843911883,9.230510156648531,9.230510156648531,9.230510156648531,56.81653828247028,56.81653828247028,56.81653828247028,0.0,0.0,0.0,2013.1938632252857
2019-07-10,1947.2940675339341,1758.7924204350165,2223.756877667489,1947.2940675339341,1947.2940675339341,58.67940785127822,58.67940785127822,58.67940785127822,5.336687123647319,5.336687123647319,5.336687123647319,53.3427207276309,53.3427207276309,53.3427207276309,0.0,0.0,0.0,2005.9734753852124
2019-07-11,1947.4413202817016,1776.4463472364841,2230.9147286855473,1947.4413202817016,1947.4413202817016,65.43759813211842,65.43759813211842,65.43759813211842,15.917137999856873,15.917137999856873,15.917137999856873,49.52046013226155,49.52046013226155,49.52046013226155,0.0,0.0,0.0,2012.87891841382
2019-07-12,1947.5885730294688,1794.4896000055599,2242.3933442987623,1947.5885730294688,1947.5885730294688,50.53749833974615,50.53749833974615,50.53749833974615,5.120206233361443,5.120206233361443,5.120206233361443,45.41729210638471,45.41729210638471,45.41729210638471,0.0,0.0,0.0,1998.126071369215
2019-07-13,1947.735825777236,1792.2869651775218,2235.464064341395,1947.735825777236,1947.735825777236,68.30618518959814,68.30618518959814,68.30618518959814,27.202897216597883,27.202897216597883,27.202897216597883,41.103287973000256,41.103287973000256,41.103287973000256,0.0,0.0,0.0,2016.0420109668341
2019-07-15,1948.0303312727704,1756.0940250879903,2223.891276236297,1948.0303312727704,1948.0303312727704,45.05235551856855,45.05235551856855,45.05235551856855,12.922290980377642,12.922290980377642,12.922290980377642,32.1300645381909,32.1300645381909,32.1300645381909,0.0,0.0,0.0,1993.0826867913388
2019-07-16,1948.1775840205376,1748.2776624527617,2228.8085241863128,1948.1775840205376,1948.1775840205376,36.845750709209725,36.845750709209725,36.845750709209725,9.230510156696834,9.230510156696834,9.230510156696834,27.615240552512883,27.615240552512883,27.615240552512883,0.0,0.0,0.0,1985.0233347297474
2019-07-17,1948.3248367683047,1743.7030775087114,2224.8422528420033,1948.3248367683047,1948.3248367683047,28.513301788373955,28.513301788373955,28.513301788373955,5.336687123804237,5.336687123804237,5.336687123804237,23.176614664569716,23.176614664569716,23.176614664569716,0.0,0.0,0.0,1976.8381385566788
2019-07-18,1948.4720895160722,1755.0119466060055,2219.4566148308904,1948.4720895160722,1948.4720895160722,34.80039523196782,34.80039523196782,34.80039523196782,15.917138000079955,15.917138000079955,15.917138000079955,18.88325723188787,18.88325723188787,18.88325723188787,0.0,0.0,0.0,1983.27248474804
2019-07-19,1948.6193422638394,1737.1309818522843,2208.702198965566,1948.6193422638394,1948.6193422638394,19.921773953732306,19.921773953732306,19.921773953732306,5.120206233181397,5.120206233181397,5.120206233181397,14.801567720550912,14.801567720550912,14.801567720550912,0.0,0.0,0.0,1968.5411162175717
2019-07-20,1948.7665950116066,1759.0870535970805,2216.606464282794,1948.7665950116066,1948.7665950116066,38.197465256587684,38.197465256587684,38.197465256587684,27.202897216569,27.202897216569,27.202897216569,10.99456804001869,10.99456804001869,10.99456804001869,0.0,0.0,0.0,1986.9640602681943
2019-07-22,1949.061100507141,1710.6706034892152,2192.7515556672297,1949.061100507141,1949.061100507141,17.35828077136031,17.35828077136031,17.35828077136031,12.922290980388183,12.922290980388183,12.922290980388183,4.435989790972125,4.435989790972125,4.435989790972125,0.0,0.0,0.0,1966.4193812785013
2019-07-23,1949.2083532549082,1720.2168534506438,2190.3655669979944,1949.2083532549082,1949.2083532549082,11.01850147189157,11.01850147189157,11.01850147189157,9.23051015653729,9.23051015653729,9.23051015653729,1.7879913153542795,1.7879913153542795,1.7879913153542795,0.0,0.0,0.0,1960.2268547267997
2019-07-24,1949.3556060026754,1712.2414542534768,2196.969201193785,1949.3556060026754,1949.3556060026754,4.95750707132394,4.95750707132394,4.95750707132394,5.336687123785206,5.336687123785206,5.336687123785206,-0.3791800524612654,-0.3791800524612654,-0.3791800524612654,0.0,0.0,0.0,1954.3131130739994
2019-07-26,1949.65011149821,1720.8841270915289,2207.7686052307336,1949.65011149821,1949.65011149821,1.9926573059530517,1.9926573059530517,1.9926573059530517,5.120206233300197,5.120206233300197,5.120206233300197,-3.127548927347148,-3.127548927347148,-3.127548927347148,0.0,0.0,0.0,1951.642768804163
2019-07-29,1950.0918697415116,1741.9819035705864,2183.5896123309553,1950.0918697415116,1950.0918697415116,9.999244240412542,9.999244240412542,9.999244240412542,12.922290980419719,12.922290980419719,12.922290980419719,-2.923046740007177,-2.923046740007177,-2.923046740007177,0.0,0.0,0.0,1960.091113981924
2019-07-30,1950.2391224892788,1722.350777336033,2175.159781274567,1950.2391224892788,1950.2391224892788,7.576155913012334,7.576155913012334,7.576155913012334,9.230510156786147,9.230510156786147,9.230510156786147,-1.6543542437738132,-1.6543542437738132,-1.6543542437738132,0.0,0.0,0.0,1957.8152784022911
2019-07-31,1950.386375237046,1712.926141394107,2190.7641440295506,1950.386375237046,1950.386375237046,5.5490458156651785,5.5490458156651785,5.5490458156651785,5.336687123714802,5.336687123714802,5.336687123714802,0.21235869195037563,0.21235869195037563,0.21235869195037563,0.0,0.0,0.0,1955.935421052711
